updated_at,id,start_date,end_date,election_type,result_type,special,office,district,name_raw,last_name,first_name,suffix,middle_name,party,jurisdiction,division,votes,votes_type,total_votes,winner,write_in,year
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,U.S. Representative in Congress,District 2,"Alm, Vance",,,,,Democratic,Precinct 109,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_109,22,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,U.S. Representative in Congress,District 2,"Dempsey, Brian",,,,,Democratic,Precinct 109,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_109,25,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,U.S. Representative in Congress,District 2,"Lee, Ed",,,,,Democratic,Precinct 109,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_109,15,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,U.S. Representative in Congress,District 2,"Spees, Kristen",,,,,Democratic,Precinct 109,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_109,27,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,State Assembly,District 40,"Block, John ""Jed""",,,,,Republican,Precinct 111,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_111,54,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,State Assembly,District 40,"O'Neill, Philip ""PK""",,,,,Republican,Precinct 111,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_111,72,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,State Senate,District 16,"Kieckhefer, Ben",,,,,Republican,Precinct 111,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_111,80,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,State Senate,District 16,"Schmidt, Gary",,,,,Republican,Precinct 111,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_111,52,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,U.S. Representative in Congress,District 2,"Alm, Vance",,,,,Democratic,Precinct 111,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_111,9,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,U.S. Representative in Congress,District 2,"Dempsey, Brian",,,,,Democratic,Precinct 111,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_111,28,,,,,2014
